{'sales_id': 1597426, 'e_id': 3854, 'store_id': 2733, 'sales': 36, 'item_no': 446, 'city_name': 'Rickhaven'}
{'sales_id': 5067176, 'e_id': 1102, 'store_id': 2733, 'sales': 81, 'item_no': 542, 'city_name': 'West Charlesberg'}
{'sales_id': 7712871, 'e_id': 5756, 'store_id': 2027, 'sales': 14, 'item_no': 290, 'city_name': 'Gallagherchester'}
{'sales_id': 252961, 'e_id': 1102, 'store_id': 2733, 'sales': 39, 'item_no': 481, 'city_name': 'Harveystad'}
{'sales_id': 4153727, 'e_id': 4190, 'store_id': 2027, 'sales': 35, 'item_no': 46, 'city_name': 'Stuartview'}
{'sales_id': 2575535, 'e_id': 4190, 'store_id': 2027, 'sales': 72, 'item_no': 370, 'city_name': 'South Terristad'}
{'sales_id': 2766808, 'e_id': 1102, 'store_id': 2733, 'sales': 7, 'item_no': 679, 'city_name': 'Romanstad'}
{'sales_id': 4008394, 'e_id': 5756, 'store_id': 2027, 'sales': 17, 'item_no': 667, 'city_name': 'Lake Tracey'}
{'sales_id': 2074474, 'e_id': 8824, 'store_id': 2733, 'sales': 57, 'item_no': 286, 'city_name': 'New Jessica'}
{'sales_id': 9088683, 'e_id': 3854, 'store_id': 2733, 'sales': 55, 'item_no': 904, 'city_name': 'Rodriguezmouth'}
{'sales_id': 4884725, 'e_id': 1855, 'store_id': 2027, 'sales': 52, 'item_no': 659, 'city_name': 'West Dakotaport'}
{'sales_id': 6517622, 'e_id': 1855, 'store_id': 2027, 'sales': 47, 'item_no': 819, 'city_name': 'New Seanfort'}
{'sales_id': 9733382, 'e_id': 1102, 'store_id': 2733, 'sales': 38, 'item_no': 651, 'city_name': 'Port Jesse'}
{'sales_id': 8608046, 'e_id': 3854, 'store_id': 2733, 'sales': 80, 'item_no': 828, 'city_name': 'South Amy'}
{'sales_id': 9485272, 'e_id': 1855, 'store_id': 2027, 'sales': 43, 'item_no': 915, 'city_name': 'New Kenneth'}
{'sales_id': 8952349, 'e_id': 1102, 'store_id': 2733, 'sales': 13, 'item_no': 141, 'city_name': 'Walkerfurt'}
{'sales_id': 2407680, 'e_id': 4190, 'store_id': 2027, 'sales': 13, 'item_no': 817, 'city_name': 'Wilsonbury'}
{'sales_id': 6430898, 'e_id': 3854, 'store_id': 2733, 'sales': 77, 'item_no': 283, 'city_name': 'Sloanstad'}
{'sales_id': 6261562, 'e_id': 1855, 'store_id': 2027, 'sales': 98, 'item_no': 494, 'city_name': 'East Victoriamouth'}
{'sales_id': 4417381, 'e_id': 3854, 'store_id': 2733, 'sales': 52, 'item_no': 401, 'city_name': 'South Andre'}
{'sales_id': 6577678, 'e_id': 8824, 'store_id': 2733, 'sales': 48, 'item_no': 742, 'city_name': 'Gallegosville'}
{'sales_id': 8485382, 'e_id': 1102, 'store_id': 2733, 'sales': 93, 'item_no': 717, 'city_name': 'South Evelynbury'}
{'sales_id': 4871620, 'e_id': 1102, 'store_id': 2733, 'sales': 62, 'item_no': 83, 'city_name': 'Lake Reneestad'}
{'sales_id': 7268818, 'e_id': 8824, 'store_id': 2733, 'sales': 53, 'item_no': 152, 'city_name': 'New Michael'}
{'sales_id': 6694767, 'e_id': 4190, 'store_id': 2027, 'sales': 16, 'item_no': 503, 'city_name': 'West Michellefurt'}
{'sales_id': 731715, 'e_id': 1102, 'store_id': 2733, 'sales': 2, 'item_no': 658, 'city_name': 'Lake Daniellemouth'}
{'sales_id': 6658865, 'e_id': 4190, 'store_id': 2027, 'sales': 24, 'item_no': 746, 'city_name': 'Lake Margaretmouth'}
{'sales_id': 8260098, 'e_id': 1102, 'store_id': 2733, 'sales': 6, 'item_no': 166, 'city_name': 'New Hannahmouth'}
{'sales_id': 2449488, 'e_id': 1102, 'store_id': 2733, 'sales': 44, 'item_no': 354, 'city_name': 'West Edward'}
{'sales_id': 5589423, 'e_id': 5756, 'store_id': 2027, 'sales': 98, 'item_no': 35, 'city_name': 'Reginabury'}
{'sales_id': 6350319, 'e_id': 1855, 'store_id': 2027, 'sales': 90, 'item_no': 172, 'city_name': 'New Sandratown'}
{'sales_id': 8417748, 'e_id': 8824, 'store_id': 2733, 'sales': 64, 'item_no': 731, 'city_name': 'New Joshuamouth'}
{'sales_id': 2407055, 'e_id': 4190, 'store_id': 2027, 'sales': 16, 'item_no': 612, 'city_name': 'Lake Bethport'}
{'sales_id': 6495183, 'e_id': 5756, 'store_id': 2027, 'sales': 74, 'item_no': 871, 'city_name': 'South Brianton'}
{'sales_id': 4313275, 'e_id': 3854, 'store_id': 2733, 'sales': 60, 'item_no': 642, 'city_name': 'Lake Claudiaville'}
{'sales_id': 6967599, 'e_id': 4190, 'store_id': 2027, 'sales': 22, 'item_no': 437, 'city_name': 'West Davidbury'}
{'sales_id': 2200853, 'e_id': 4190, 'store_id': 2027, 'sales': 90, 'item_no': 305, 'city_name': 'New Luisborough'}
{'sales_id': 8013223, 'e_id': 1855, 'store_id': 2027, 'sales': 76, 'item_no': 76, 'city_name': 'East Duanechester'}
{'sales_id': 8193334, 'e_id': 1855, 'store_id': 2027, 'sales': 22, 'item_no': 277, 'city_name': 'Stewartland'}
{'sales_id': 6001250, 'e_id': 3854, 'store_id': 2733, 'sales': 76, 'item_no': 940, 'city_name': 'Laurenview'}
{'sales_id': 8578008, 'e_id': 3854, 'store_id': 2733, 'sales': 69, 'item_no': 984, 'city_name': 'New Angela'}
{'sales_id': 7436844, 'e_id': 5756, 'store_id': 2027, 'sales': 47, 'item_no': 425, 'city_name': 'Sandovalchester'}
{'sales_id': 476488, 'e_id': 3854, 'store_id': 2733, 'sales': 48, 'item_no': 569, 'city_name': 'Langhaven'}
{'sales_id': 6857524, 'e_id': 1855, 'store_id': 2027, 'sales': 2, 'item_no': 898, 'city_name': 'Boonefurt'}
{'sales_id': 8406655, 'e_id': 1855, 'store_id': 2027, 'sales': 38, 'item_no': 781, 'city_name': 'Port Chrischester'}
{'sales_id': 1137252, 'e_id': 5756, 'store_id': 2027, 'sales': 39, 'item_no': 484, 'city_name': 'Josephville'}
{'sales_id': 563957, 'e_id': 3854, 'store_id': 2733, 'sales': 100, 'item_no': 586, 'city_name': 'Randallberg'}
{'sales_id': 995633, 'e_id': 1102, 'store_id': 2733, 'sales': 58, 'item_no': 31, 'city_name': 'Annside'}
{'sales_id': 8684414, 'e_id': 4190, 'store_id': 2027, 'sales': 12, 'item_no': 622, 'city_name': 'East Marieton'}
{'sales_id': 4027005, 'e_id': 1855, 'store_id': 2027, 'sales': 59, 'item_no': 534, 'city_name': 'Melissachester'}
{'sales_id': 210894, 'e_id': 5756, 'store_id': 2027, 'sales': 79, 'item_no': 627, 'city_name': 'Lake Troy'}
{'sales_id': 8558134, 'e_id': 8824, 'store_id': 2733, 'sales': 86, 'item_no': 227, 'city_name': 'New Michael'}
{'sales_id': 6817852, 'e_id': 8824, 'store_id': 2733, 'sales': 68, 'item_no': 27, 'city_name': 'Pricetown'}
{'sales_id': 9041946, 'e_id': 8824, 'store_id': 2733, 'sales': 40, 'item_no': 977, 'city_name': 'Williamchester'}
{'sales_id': 552678, 'e_id': 8824, 'store_id': 2733, 'sales': 43, 'item_no': 664, 'city_name': 'North Adam'}
{'sales_id': 1425110, 'e_id': 4190, 'store_id': 2027, 'sales': 86, 'item_no': 303, 'city_name': 'Lewisbury'}
{'sales_id': 3069397, 'e_id': 8824, 'store_id': 2733, 'sales': 74, 'item_no': 790, 'city_name': 'West Jonathanberg'}
{'sales_id': 2675285, 'e_id': 3854, 'store_id': 2733, 'sales': 62, 'item_no': 506, 'city_name': 'Laurenberg'}
{'sales_id': 9809944, 'e_id': 1855, 'store_id': 2027, 'sales': 85, 'item_no': 405, 'city_name': 'North Billy'}
{'sales_id': 8880142, 'e_id': 1855, 'store_id': 2027, 'sales': 26, 'item_no': 191, 'city_name': 'South Edward'}
{'sales_id': 9956126, 'e_id': 1855, 'store_id': 2027, 'sales': 83, 'item_no': 312, 'city_name': 'Lake Stevetown'}
{'sales_id': 7023774, 'e_id': 3854, 'store_id': 2733, 'sales': 99, 'item_no': 998, 'city_name': 'Hughesshire'}
{'sales_id': 6122590, 'e_id': 1855, 'store_id': 2027, 'sales': 53, 'item_no': 502, 'city_name': 'North Matthewchester'}
{'sales_id': 5430478, 'e_id': 1102, 'store_id': 2733, 'sales': 43, 'item_no': 39, 'city_name': 'Douglashaven'}
{'sales_id': 5384442, 'e_id': 1102, 'store_id': 2733, 'sales': 5, 'item_no': 156, 'city_name': 'Codystad'}
{'sales_id': 5358624, 'e_id': 5756, 'store_id': 2027, 'sales': 61, 'item_no': 763, 'city_name': 'Barnesville'}
{'sales_id': 90223, 'e_id': 1102, 'store_id': 2733, 'sales': 100, 'item_no': 127, 'city_name': 'Port Heatherborough'}
{'sales_id': 680702, 'e_id': 8824, 'store_id': 2733, 'sales': 41, 'item_no': 851, 'city_name': 'West William'}
{'sales_id': 5397072, 'e_id': 1855, 'store_id': 2027, 'sales': 79, 'item_no': 836, 'city_name': 'West Devin'}
{'sales_id': 5021665, 'e_id': 1102, 'store_id': 2733, 'sales': 65, 'item_no': 733, 'city_name': 'Higginschester'}
{'sales_id': 3709717, 'e_id': 4190, 'store_id': 2027, 'sales': 71, 'item_no': 796, 'city_name': 'Frenchfort'}
{'sales_id': 2085242, 'e_id': 8824, 'store_id': 2733, 'sales': 92, 'item_no': 54, 'city_name': 'Port David'}
{'sales_id': 7370543, 'e_id': 5756, 'store_id': 2027, 'sales': 86, 'item_no': 744, 'city_name': 'Marshallchester'}
{'sales_id': 5572408, 'e_id': 8824, 'store_id': 2733, 'sales': 25, 'item_no': 125, 'city_name': 'Port Whitneyfurt'}
{'sales_id': 4907349, 'e_id': 8824, 'store_id': 2733, 'sales': 4, 'item_no': 593, 'city_name': 'East Nancy'}
{'sales_id': 6362831, 'e_id': 8824, 'store_id': 2733, 'sales': 60, 'item_no': 629, 'city_name': 'Carlosside'}
{'sales_id': 8190631, 'e_id': 4190, 'store_id': 2027, 'sales': 11, 'item_no': 632, 'city_name': 'Taylorhaven'}
{'sales_id': 2216925, 'e_id': 1102, 'store_id': 2733, 'sales': 79, 'item_no': 619, 'city_name': 'Ericborough'}
{'sales_id': 5953225, 'e_id': 1102, 'store_id': 2733, 'sales': 57, 'item_no': 958, 'city_name': 'East Jaredville'}
{'sales_id': 2546563, 'e_id': 1855, 'store_id': 2027, 'sales': 68, 'item_no': 127, 'city_name': 'Petersonview'}
{'sales_id': 7009120, 'e_id': 4190, 'store_id': 2027, 'sales': 27, 'item_no': 212, 'city_name': 'Robertchester'}
{'sales_id': 8686969, 'e_id': 1855, 'store_id': 2027, 'sales': 48, 'item_no': 547, 'city_name': 'South Erin'}
{'sales_id': 1794095, 'e_id': 5756, 'store_id': 2027, 'sales': 45, 'item_no': 30, 'city_name': 'Bennettville'}
{'sales_id': 525918, 'e_id': 1855, 'store_id': 2027, 'sales': 24, 'item_no': 518, 'city_name': 'Pearsonfurt'}
{'sales_id': 1601720, 'e_id': 4190, 'store_id': 2027, 'sales': 67, 'item_no': 782, 'city_name': 'South Brookefort'}
{'sales_id': 7486202, 'e_id': 5756, 'store_id': 2027, 'sales': 25, 'item_no': 445, 'city_name': 'West Derek'}
{'sales_id': 5683281, 'e_id': 4190, 'store_id': 2027, 'sales': 96, 'item_no': 861, 'city_name': 'New Bradley'}
{'sales_id': 3701264, 'e_id': 5756, 'store_id': 2027, 'sales': 75, 'item_no': 919, 'city_name': 'Cruzville'}
{'sales_id': 6366277, 'e_id': 3854, 'store_id': 2733, 'sales': 24, 'item_no': 624, 'city_name': 'West Robertbury'}
{'sales_id': 6847402, 'e_id': 3854, 'store_id': 2733, 'sales': 96, 'item_no': 41, 'city_name': 'North Briana'}
{'sales_id': 4048250, 'e_id': 1102, 'store_id': 2733, 'sales': 17, 'item_no': 75, 'city_name': 'East Zachary'}
{'sales_id': 6352778, 'e_id': 1855, 'store_id': 2027, 'sales': 71, 'item_no': 894, 'city_name': 'Morrisonland'}
{'sales_id': 960756, 'e_id': 4190, 'store_id': 2027, 'sales': 43, 'item_no': 581, 'city_name': 'Kimport'}
{'sales_id': 3100915, 'e_id': 1855, 'store_id': 2027, 'sales': 93, 'item_no': 773, 'city_name': 'Rachelmouth'}
{'sales_id': 611013, 'e_id': 8824, 'store_id': 2733, 'sales': 3, 'item_no': 553, 'city_name': 'Vanessaton'}
{'sales_id': 2038522, 'e_id': 8824, 'store_id': 2733, 'sales': 60, 'item_no': 768, 'city_name': 'Kaylastad'}
{'sales_id': 6312878, 'e_id': 8824, 'store_id': 2733, 'sales': 18, 'item_no': 432, 'city_name': 'Port Jonathan'}
{'sales_id': 9602708, 'e_id': 4190, 'store_id': 2027, 'sales': 87, 'item_no': 896, 'city_name': 'Reeveshaven'}
{'sales_id': 5258251, 'e_id': 1102, 'store_id': 2733, 'sales': 32, 'item_no': 322, 'city_name': 'Oconnorborough'}
{'sales_id': 4569875, 'e_id': 5756, 'store_id': 2027, 'sales': 97, 'item_no': 588, 'city_name': 'Thomasberg'}
{'sales_id': 1181438, 'e_id': 1855, 'store_id': 2027, 'sales': 5, 'item_no': 862, 'city_name': 'South Jennifer'}
{'sales_id': 8482976, 'e_id': 5756, 'store_id': 2027, 'sales': 12, 'item_no': 901, 'city_name': 'West Michael'}
{'sales_id': 6415369, 'e_id': 1102, 'store_id': 2733, 'sales': 91, 'item_no': 392, 'city_name': 'West Kathleenstad'}
{'sales_id': 6757458, 'e_id': 8824, 'store_id': 2733, 'sales': 75, 'item_no': 885, 'city_name': 'West Curtischester'}
{'sales_id': 8640791, 'e_id': 4190, 'store_id': 2027, 'sales': 94, 'item_no': 528, 'city_name': 'Robertsport'}
{'sales_id': 5493799, 'e_id': 1855, 'store_id': 2027, 'sales': 9, 'item_no': 169, 'city_name': 'Walshport'}
{'sales_id': 1344570, 'e_id': 5756, 'store_id': 2027, 'sales': 39, 'item_no': 211, 'city_name': 'East Jonathan'}
{'sales_id': 5648861, 'e_id': 1855, 'store_id': 2027, 'sales': 31, 'item_no': 802, 'city_name': 'Lopezberg'}
{'sales_id': 686003, 'e_id': 3854, 'store_id': 2733, 'sales': 10, 'item_no': 33, 'city_name': 'North Robin'}
{'sales_id': 4643124, 'e_id': 1855, 'store_id': 2027, 'sales': 33, 'item_no': 333, 'city_name': 'West Arthurville'}
{'sales_id': 9161389, 'e_id': 5756, 'store_id': 2027, 'sales': 97, 'item_no': 201, 'city_name': 'Vegaburgh'}
{'sales_id': 5411592, 'e_id': 3854, 'store_id': 2733, 'sales': 9, 'item_no': 552, 'city_name': 'Tylermouth'}
{'sales_id': 2806097, 'e_id': 5756, 'store_id': 2027, 'sales': 37, 'item_no': 109, 'city_name': 'Harrisonland'}
{'sales_id': 1108015, 'e_id': 1102, 'store_id': 2733, 'sales': 35, 'item_no': 921, 'city_name': 'Lake Derek'}
{'sales_id': 1840323, 'e_id': 8824, 'store_id': 2733, 'sales': 96, 'item_no': 738, 'city_name': 'Aaronstad'}
{'sales_id': 7673308, 'e_id': 4190, 'store_id': 2027, 'sales': 68, 'item_no': 685, 'city_name': 'Lisatown'}
{'sales_id': 710990, 'e_id': 5756, 'store_id': 2027, 'sales': 78, 'item_no': 971, 'city_name': 'West Williamchester'}
{'sales_id': 7662525, 'e_id': 3854, 'store_id': 2733, 'sales': 18, 'item_no': 984, 'city_name': 'Pamelahaven'}
{'sales_id': 570694, 'e_id': 4190, 'store_id': 2027, 'sales': 98, 'item_no': 2, 'city_name': 'Williamville'}
{'sales_id': 2784525, 'e_id': 5756, 'store_id': 2027, 'sales': 42, 'item_no': 692, 'city_name': 'Jamesshire'}
{'sales_id': 7767245, 'e_id': 8824, 'store_id': 2733, 'sales': 13, 'item_no': 183, 'city_name': 'Nancybury'}
{'sales_id': 7081130, 'e_id': 3854, 'store_id': 2733, 'sales': 17, 'item_no': 363, 'city_name': 'South Stevebury'}
{'sales_id': 557761, 'e_id': 1855, 'store_id': 2027, 'sales': 85, 'item_no': 350, 'city_name': 'Micheleshire'}
{'sales_id': 2941097, 'e_id': 8824, 'store_id': 2733, 'sales': 42, 'item_no': 833, 'city_name': 'Morganhaven'}
{'sales_id': 9965460, 'e_id': 5756, 'store_id': 2027, 'sales': 92, 'item_no': 24, 'city_name': 'East Ashleyborough'}
{'sales_id': 9729791, 'e_id': 1102, 'store_id': 2733, 'sales': 83, 'item_no': 35, 'city_name': 'Ericachester'}
{'sales_id': 5115260, 'e_id': 1855, 'store_id': 2027, 'sales': 50, 'item_no': 539, 'city_name': 'Mccormickton'}
{'sales_id': 5934317, 'e_id': 8824, 'store_id': 2733, 'sales': 49, 'item_no': 994, 'city_name': 'New Abigailmouth'}
{'sales_id': 6926101, 'e_id': 1855, 'store_id': 2027, 'sales': 47, 'item_no': 963, 'city_name': 'Williamsonchester'}
{'sales_id': 2807995, 'e_id': 5756, 'store_id': 2027, 'sales': 63, 'item_no': 110, 'city_name': 'Lake Andrewberg'}
{'sales_id': 1186494, 'e_id': 5756, 'store_id': 2027, 'sales': 55, 'item_no': 838, 'city_name': 'Vazqueztown'}
{'sales_id': 2846823, 'e_id': 1855, 'store_id': 2027, 'sales': 83, 'item_no': 83, 'city_name': 'West Sarah'}
{'sales_id': 7488397, 'e_id': 5756, 'store_id': 2027, 'sales': 88, 'item_no': 250, 'city_name': 'Lake Shawnport'}
{'sales_id': 8107266, 'e_id': 1855, 'store_id': 2027, 'sales': 42, 'item_no': 916, 'city_name': 'Matthewville'}
{'sales_id': 7676341, 'e_id': 1855, 'store_id': 2027, 'sales': 38, 'item_no': 622, 'city_name': 'New Carlahaven'}
{'sales_id': 634843, 'e_id': 1855, 'store_id': 2027, 'sales': 43, 'item_no': 354, 'city_name': 'Brianhaven'}
{'sales_id': 5915932, 'e_id': 3854, 'store_id': 2733, 'sales': 100, 'item_no': 52, 'city_name': 'New Kimberly'}
{'sales_id': 4363024, 'e_id': 8824, 'store_id': 2733, 'sales': 39, 'item_no': 8, 'city_name': 'Georgeport'}
{'sales_id': 942538, 'e_id': 1102, 'store_id': 2733, 'sales': 64, 'item_no': 74, 'city_name': 'West Brianchester'}
{'sales_id': 95705, 'e_id': 5756, 'store_id': 2027, 'sales': 34, 'item_no': 773, 'city_name': 'New Kellistad'}
{'sales_id': 1576177, 'e_id': 3854, 'store_id': 2733, 'sales': 60, 'item_no': 880, 'city_name': 'North Jessicaside'}
{'sales_id': 5846547, 'e_id': 5756, 'store_id': 2027, 'sales': 42, 'item_no': 287, 'city_name': 'Matthewbury'}
{'sales_id': 2942586, 'e_id': 8824, 'store_id': 2733, 'sales': 51, 'item_no': 982, 'city_name': 'Lake Amber'}
{'sales_id': 3502039, 'e_id': 1102, 'store_id': 2733, 'sales': 48, 'item_no': 363, 'city_name': 'Williamstown'}
{'sales_id': 9738811, 'e_id': 8824, 'store_id': 2733, 'sales': 55, 'item_no': 221, 'city_name': 'Port Spencerton'}
{'sales_id': 6007424, 'e_id': 3854, 'store_id': 2733, 'sales': 73, 'item_no': 167, 'city_name': 'Port Megan'}
{'sales_id': 6555201, 'e_id': 5756, 'store_id': 2027, 'sales': 2, 'item_no': 473, 'city_name': 'Smithport'}
{'sales_id': 614625, 'e_id': 1855, 'store_id': 2027, 'sales': 10, 'item_no': 888, 'city_name': 'Fischerborough'}
{'sales_id': 7271791, 'e_id': 4190, 'store_id': 2027, 'sales': 29, 'item_no': 607, 'city_name': 'Port Ashleyburgh'}
{'sales_id': 5576538, 'e_id': 1102, 'store_id': 2733, 'sales': 63, 'item_no': 903, 'city_name': 'North Mariah'}
{'sales_id': 5215750, 'e_id': 5756, 'store_id': 2027, 'sales': 44, 'item_no': 910, 'city_name': 'Michelleburgh'}
{'sales_id': 1732871, 'e_id': 3854, 'store_id': 2733, 'sales': 32, 'item_no': 707, 'city_name': 'Kevinside'}
{'sales_id': 3739469, 'e_id': 3854, 'store_id': 2733, 'sales': 5, 'item_no': 893, 'city_name': 'Liburgh'}
{'sales_id': 270887, 'e_id': 3854, 'store_id': 2733, 'sales': 58, 'item_no': 252, 'city_name': 'South Lauraberg'}
{'sales_id': 6067870, 'e_id': 5756, 'store_id': 2027, 'sales': 30, 'item_no': 181, 'city_name': 'Arthurbury'}
{'sales_id': 3681623, 'e_id': 3854, 'store_id': 2733, 'sales': 16, 'item_no': 493, 'city_name': 'Shahhaven'}
{'sales_id': 5504650, 'e_id': 3854, 'store_id': 2733, 'sales': 73, 'item_no': 647, 'city_name': 'South Mikaylaland'}
{'sales_id': 3658210, 'e_id': 8824, 'store_id': 2733, 'sales': 2, 'item_no': 337, 'city_name': 'Boothburgh'}
{'sales_id': 2153361, 'e_id': 8824, 'store_id': 2733, 'sales': 79, 'item_no': 26, 'city_name': 'East Andrew'}
{'sales_id': 9087634, 'e_id': 3854, 'store_id': 2733, 'sales': 24, 'item_no': 167, 'city_name': 'Rachelton'}
{'sales_id': 4800392, 'e_id': 1855, 'store_id': 2027, 'sales': 15, 'item_no': 942, 'city_name': 'North Kaitlinmouth'}
{'sales_id': 7384083, 'e_id': 4190, 'store_id': 2027, 'sales': 69, 'item_no': 756, 'city_name': 'New Rachel'}
{'sales_id': 8873928, 'e_id': 5756, 'store_id': 2027, 'sales': 5, 'item_no': 697, 'city_name': 'Lake Eric'}
{'sales_id': 4828083, 'e_id': 4190, 'store_id': 2027, 'sales': 71, 'item_no': 672, 'city_name': 'Deannaport'}
{'sales_id': 4784298, 'e_id': 1855, 'store_id': 2027, 'sales': 51, 'item_no': 517, 'city_name': 'Darlenefurt'}
{'sales_id': 1927405, 'e_id': 3854, 'store_id': 2733, 'sales': 2, 'item_no': 625, 'city_name': 'East Trevor'}
{'sales_id': 4548997, 'e_id': 1102, 'store_id': 2733, 'sales': 97, 'item_no': 477, 'city_name': 'Lake Robertview'}
{'sales_id': 7854084, 'e_id': 8824, 'store_id': 2733, 'sales': 50, 'item_no': 561, 'city_name': 'Allisonmouth'}
{'sales_id': 9352574, 'e_id': 1102, 'store_id': 2733, 'sales': 95, 'item_no': 172, 'city_name': 'South Michaelview'}
{'sales_id': 6270877, 'e_id': 1102, 'store_id': 2733, 'sales': 60, 'item_no': 535, 'city_name': 'Warrenland'}
{'sales_id': 9924981, 'e_id': 4190, 'store_id': 2027, 'sales': 71, 'item_no': 449, 'city_name': 'Stephanieburgh'}
{'sales_id': 1455668, 'e_id': 8824, 'store_id': 2733, 'sales': 17, 'item_no': 767, 'city_name': 'Yeseniaborough'}
{'sales_id': 522721, 'e_id': 4190, 'store_id': 2027, 'sales': 61, 'item_no': 786, 'city_name': 'Johnsonmouth'}
{'sales_id': 2714532, 'e_id': 8824, 'store_id': 2733, 'sales': 61, 'item_no': 992, 'city_name': 'New Katherine'}
{'sales_id': 9008989, 'e_id': 3854, 'store_id': 2733, 'sales': 71, 'item_no': 467, 'city_name': 'South Brandonburgh'}
{'sales_id': 4323421, 'e_id': 3854, 'store_id': 2733, 'sales': 78, 'item_no': 841, 'city_name': 'East Emilystad'}
{'sales_id': 7089833, 'e_id': 3854, 'store_id': 2733, 'sales': 100, 'item_no': 569, 'city_name': 'Jessicamouth'}
{'sales_id': 1608185, 'e_id': 8824, 'store_id': 2733, 'sales': 88, 'item_no': 156, 'city_name': 'West Raymondfurt'}
{'sales_id': 8271278, 'e_id': 3854, 'store_id': 2733, 'sales': 31, 'item_no': 217, 'city_name': 'Leonardport'}
{'sales_id': 8581949, 'e_id': 5756, 'store_id': 2027, 'sales': 92, 'item_no': 228, 'city_name': 'Douglasview'}
{'sales_id': 8881554, 'e_id': 4190, 'store_id': 2027, 'sales': 29, 'item_no': 928, 'city_name': 'Lake Matthewstad'}
{'sales_id': 5533594, 'e_id': 3854, 'store_id': 2733, 'sales': 5, 'item_no': 434, 'city_name': 'Kaylaview'}
{'sales_id': 4327309, 'e_id': 4190, 'store_id': 2027, 'sales': 77, 'item_no': 531, 'city_name': 'North Zachary'}
{'sales_id': 3164799, 'e_id': 3854, 'store_id': 2733, 'sales': 48, 'item_no': 351, 'city_name': 'Francisland'}
{'sales_id': 7789171, 'e_id': 8824, 'store_id': 2733, 'sales': 43, 'item_no': 197, 'city_name': 'North Kevinhaven'}
{'sales_id': 1139736, 'e_id': 1102, 'store_id': 2733, 'sales': 30, 'item_no': 520, 'city_name': 'Port Charlenestad'}
{'sales_id': 6817490, 'e_id': 5756, 'store_id': 2027, 'sales': 28, 'item_no': 55, 'city_name': 'South James'}
{'sales_id': 8423489, 'e_id': 1102, 'store_id': 2733, 'sales': 90, 'item_no': 501, 'city_name': 'South Shawnport'}
{'sales_id': 9467093, 'e_id': 1855, 'store_id': 2027, 'sales': 55, 'item_no': 429, 'city_name': 'Carlsonberg'}
{'sales_id': 9317233, 'e_id': 1855, 'store_id': 2027, 'sales': 100, 'item_no': 792, 'city_name': 'North Kirk'}
{'sales_id': 3988347, 'e_id': 1102, 'store_id': 2733, 'sales': 6, 'item_no': 534, 'city_name': 'Port Richard'}
{'sales_id': 4051721, 'e_id': 8824, 'store_id': 2733, 'sales': 89, 'item_no': 168, 'city_name': 'Shortberg'}
{'sales_id': 3368535, 'e_id': 4190, 'store_id': 2027, 'sales': 52, 'item_no': 920, 'city_name': 'Cynthiabury'}
